mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,category_s,item_type,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,cart_remove_count,wishlist_add_count,wishlist_remove_count,share_count,first_event_date,last_event_date,median_price,net_cart_count,net_wishlist_count,intent_score,cart_add_per_100_views,wishlist_add_per_100_views,net_cart_per_100_views,intent_score_per_user
125340,KBO)롯데자이언츠거인단팥빵100g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,138305,18406,173088.0,114852,17486,984,3908,1061,14,2025-05-01,2025-05-10,1900.0,16502,2847,173109,15.2248,3.4026,14.3681,9.405
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵>간식빵>캐릭터빵,빵,간식빵,캐릭터빵,당일픽업,51777,11156,64407.5,42474,5774,256,2712,558,3,2025-05-01,2025-05-10,1900.0,5518,2154,64412,13.5942,6.3851,12.9915,5.7738
125374,PB)자이언츠피카츄냐냐71g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,당일픽업,40001,11106,48272.5,33009,4299,564,1682,438,9,2025-05-01,2025-05-10,2100.0,3735,1244,48286,13.0237,5.0956,11.3151,4.3477
125500,김잼작가아이스쿨러백,일용잡화>취미용품>취미용품(구 취미실내),일용잡화,취미용품,취미용품(구 취미실내),사전예약,28796,14152,33498.5,25842,2236,70,484,21,143,2025-05-01,2025-05-10,4860.0,2166,463,33713,8.6526,1.8729,8.3817,2.3822
125469,PB)자이언츠육각꼬깔콘군옥수수맛134g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,당일픽업,24219,7058,26815.5,21199,634,61,2033,291,1,2025-05-01,2025-05-10,3600.0,573,1742,26817,2.9907,9.5901,2.703,3.7995
191866,5월 와인 구독,,,,,구독할인,16423,3306,20968.0,13811,2221,1,284,84,22,2025-05-01,2025-05-10,3900.0,2220,200,21001,16.0814,2.0563,16.0741,6.3524
125468,PB)자이언츠육각꼬깔콘고소한맛134g,과자>스낵류>옥수수스낵,과자,스낵류,옥수수스낵,당일픽업,17002,5475,19207.5,14370,469,54,1863,243,3,2025-05-01,2025-05-10,3600.0,415,1620,19212,3.2637,12.9645,2.888,3.509
123101,G)오하요저지우유푸딩115g,디저트>젤리>푸딩,디저트,젤리,푸딩,당일픽업,10323,2992,13109.5,8207,1527,244,300,38,7,2025-05-01,2025-05-10,4000.0,1283,262,13120,18.6061,3.6554,15.633,4.385
210294,팔도)짬뽕왕뚜껑,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,5218,1616,7589.5,3307,1497,332,68,13,1,2025-05-01,2025-05-10,1500.0,1165,55,7591,45.2676,2.0562,35.2283,4.6974
105770,시원)후와토로리치생초콜릿40g,디저트>냉동디저트>냉동빵,디저트,냉동디저트,냉동빵,당일픽업,4405,1732,5578.5,3365,729,175,112,23,1,2025-05-01,2025-05-10,3900.0,554,89,5580,21.6642,3.3284,16.4636,3.2217
014387,맛장우전주식비빔밥,미반>도시락>기타,미반,도시락,기타,사전예약,3989,1480,5325.5,2919,829,180,53,7,1,2025-05-01,2025-05-10,4500.0,649,46,5327,28.4001,1.8157,22.2336,3.5993
125341,5월 도시락 구독(첫구독100원),,,,,구독할인,3267,1476,5142.0,2289,936,5,26,5,6,2025-05-01,2025-05-10,100.0,931,21,5151,40.8912,1.1359,40.6728,3.4898
125111,뚠뚠치킨&에그샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,샌드위치,사전예약,3614,1050,4968.0,2617,807,142,37,5,6,2025-05-01,2025-05-10,3500.0,665,32,4977,30.8368,1.4138,25.4108,4.74
105742,우진)샤또뽕떼까네19,양주와인>와인>레드,양주와인,와인,레드,당일픽업,3179,724,4435.0,2423,617,16,100,23,0,2025-05-08,2025-05-10,212400.0,601,77,4435,25.4643,4.1271,24.804,6.1257
109496, 미쓰이)생초콜릿모찌40g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,3312,1383,4096.5,2505,522,162,102,18,3,2025-05-01,2025-05-10,2400.0,360,84,4101,20.8383,4.0719,14.3713,2.9653
105887,롯데)맛장우맛자랑 전주식비빔밥,미반>도시락>도시락,미반,도시락,도시락,당일픽업,3109,635,3710.0,2034,654,365,45,11,0,2025-05-01,2025-05-10,4500.0,289,34,3710,32.1534,2.2124,14.2085,5.8425
210386,삼양)삼양라면큰컵,면>용기면>라면(대형컵),면,용기면,라면(대형컵),당일픽업,2470,767,3461.0,1570,673,186,33,8,0,2025-05-01,2025-05-10,1250.0,487,25,3461,42.8662,2.1019,31.0191,4.5124
124560,PB)박은영셰프의유산슬탕면큰컵,면>용기면>숙면/건면,면,용기면,숙면/건면,당일픽업,2430,938,3380.0,1638,605,140,38,9,0,2025-05-01,2025-05-10,3600.0,465,29,3380,36.9353,2.3199,28.3883,3.6034
123923,신동엽)블랙서클위스키700ml,양주와인>양주>위스키,양주와인,양주,위스키,당일픽업,3182,1279,3250.5,3032,1,1,121,26,1,2025-05-01,2025-05-10,19900.0,0,95,3252,0.033,3.9908,0.0,2.5426
108810,올뉴빅닭강정,미반>푸드 간편식>안주/반찬,미반,푸드 간편식,안주/반찬,사전예약,2421,801,2991.0,1935,369,88,20,5,4,2025-05-01,2025-05-10,9900.0,281,15,2997,19.0698,1.0336,14.522,3.7416
124534,맛장우맛자랑 부대볶음,미반>도시락>기타,미반,도시락,기타,사전예약,2089,862,2572.5,1629,331,101,26,1,1,2025-05-01,2025-05-10,5500.0,230,25,2574,20.3192,1.5961,14.1191,2.9861
109497, 미쓰이)홋카이도우유크림모찌56g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,냉동떡,당일픽업,2132,910,2521.5,1731,248,78,66,8,1,2025-05-01,2025-05-10,2400.0,170,58,2523,14.327,3.8128,9.8209,2.7725
192634,지비)앙리마티스앨런스콧쇼비뇽,양주와인>와인>화이트,양주와인,와인,화이트,당일픽업,2217,533,2485.0,2025,106,3,76,7,0,2025-05-01,2025-05-10,15500.0,103,69,2485,5.2346,3.7531,5.0864,4.6623
124932,버터치킨카레덮밥,미반>도시락>기타,미반,도시락,기타,사전예약,1897,800,2278.0,1501,273,96,27,0,0,2025-05-01,2025-05-10,3900.0,177,27,2278,18.1879,1.7988,11.7921,2.8475
123767,"모바일금액권 50,000원",기타>판촉물>판촉물,기타,판촉물,판촉물,금액권,1311,546,2235.0,831,459,3,14,0,4,2025-05-01,2025-05-10,50000.0,456,14,2241,55.2347,1.6847,54.8736,4.1044
107478,롯데)고기(肉)맥시멈도시락,미반>도시락>도시락,미반,도시락,도시락,당일픽업,1955,506,2172.0,1323,350,250,27,5,0,2025-05-01,2025-05-10,5500.0,100,22,2172,26.455,2.0408,7.5586,4.2925
124340,G)LOOK초콜릿딸기복숭아46g,과자>초콜릿>볼초콜릿,과자,초콜릿,볼초콜릿,당일픽업,1641,657,2161.5,1170,312,73,71,14,1,2025-05-01,2025-05-10,2900.0,239,57,2163,26.6667,6.0684,20.4274,3.2922
108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인>와인>화이트,양주와인,와인,화이트,당일픽업,1604,545,2123.5,1280,251,14,54,4,1,2025-05-01,2025-05-10,29000.0,237,50,2125,19.6094,4.2188,18.5156,3.8991
161188,코카)코카콜라제로500ml,음료>탄산음료>제로탄산,음료,탄산음료,제로탄산,당일픽업,1339,419,2063.0,766,454,97,18,4,0,2025-05-01,2025-05-10,2400.0,357,14,2063,59.2689,2.3499,46.6057,4.9236
834917,5월 도시락 구독,,,,,구독할인,1461,726,2032.0,1152,283,3,18,3,2,2025-05-01,2025-05-10,4000.0,280,15,2035,24.566,1.5625,24.3056,2.803
123629,G)LOOK초콜릿(네가지과일)44g,과자>초콜릿>볼초콜릿,과자,초콜릿,볼초콜릿,당일픽업,1726,1003,1985.0,1472,158,44,44,6,2,2025-05-01,2025-05-10,2900.0,114,38,1988,10.7337,2.9891,7.7446,1.9821
